id_evento,timestamp,tipo_evento,servicio,usuario,hostname,ip_origen,ip_destino,hora_evento,es_horario_laboral,ip_origen_es_privada,usuario_privilegiado,host_critico,conteo_eventos_ip_ventana,conteo_usuarios_distintos_ip,conteo_hosts_distintos_ip,conteo_fallidos_ventana,servicio_sensible,severidad_inicial,resultado,clase_evento_ml
EVT-ML-1729,2026-06-13T06:25:00Z,dns_query,dns,ubuntu,ws-analyst-07,192.168.10.44,10.10.20.15,6,0,1,0,0,1,2,2,0,0,Baja,observado,normal
EVT-ML-1730,2026-06-13T09:38:00Z,ssh_authentication,ssh,ubuntu,ws-analyst-07,10.10.40.12,10.10.40.12,9,1,1,0,0,5,1,2,0,1,Baja,fallido,normal
EVT-ML-1731,2026-06-13T21:00:00Z,ssh_authentication,ssh,admin,srv-web-01,192.168.10.44,10.10.30.21,21,0,1,1,1,6,4,3,4,1,Media,bloqueado,fallido
EVT-ML-1732,2026-06-13T10:22:00Z,process_creation,os,test,srv-auth-01,10.10.20.20,10.10.40.12,10,1,1,0,1,1,2,2,1,1,Media,observado,normal
EVT-ML-1733,2026-06-13T16:59:00Z,dns_query,dns,devops,ws-analyst-07,192.168.10.44,10.10.30.21,16,1,1,1,0,5,1,1,0,0,Baja,permitido,normal
EVT-ML-1734,2026-06-13T02:23:00Z,process_creation,os,analyst,srv-app-01,203.0.113.200,10.10.20.15,2,0,0,0,1,19,7,7,23,1,Critica,detectado,sospechoso
EVT-ML-1735,2026-06-13T13:58:00Z,network_connection,smb,analyst,ws-analyst-07,10.10.20.20,10.10.40.12,13,1,1,0,0,3,1,2,0,1,Baja,permitido,normal
EVT-ML-1736,2026-06-13T00:53:00Z,ssh_authentication,ssh,analyst,srv-app-01,172.16.10.20,10.10.50.23,0,0,1,0,1,14,1,3,9,1,Baja,fallido,fallido
EVT-ML-1737,2026-06-13T14:21:00Z,dns_query,dns,soporte,ws-analyst-07,10.10.20.15,10.10.40.12,14,1,1,0,0,3,1,1,0,0,Baja,observado,normal
EVT-ML-1738,2026-06-13T11:30:00Z,process_creation,os,analyst,srv-auth-01,10.10.30.21,10.10.30.21,11,1,1,0,1,6,2,1,0,1,Baja,fallido,normal
EVT-ML-1739,2026-06-13T17:09:00Z,process_creation,os,oracle,ws-analyst-07,192.168.10.44,10.10.50.23,17,1,1,1,0,3,1,2,0,1,Media,permitido,normal
EVT-ML-1740,2026-06-13T02:42:00Z,powershell_activity,powershell,backup,srv-db-01,10.10.20.15,10.10.30.21,2,0,1,1,1,28,6,5,17,1,Critica,observado,sospechoso
EVT-ML-1741,2026-06-13T15:34:00Z,dns_query,dns,analyst,srv-app-01,10.10.20.20,10.10.30.21,15,1,1,0,1,8,4,3,6,0,Media,fallido,fallido
EVT-ML-1742,2026-06-13T18:29:00Z,process_creation,os,backup,srv-app-01,172.16.10.20,10.10.30.21,18,1,1,1,1,2,1,1,0,1,Media,permitido,normal
EVT-ML-1743,2026-06-13T17:59:00Z,ssh_authentication,ssh,analyst,ws-analyst-07,172.16.10.20,10.10.40.12,17,1,1,0,0,4,1,1,1,1,Media,observado,normal
EVT-ML-1744,2026-06-13T16:50:00Z,network_connection,https,analyst,srv-db-01,198.51.100.88,10.10.40.12,16,1,0,0,1,1,2,1,0,0,Baja,observado,normal
EVT-ML-1745,2026-06-13T17:46:00Z,process_creation,os,root,ws-analyst-07,198.51.100.77,10.10.30.21,17,1,0,1,0,11,7,7,13,1,Alta,fallido,sospechoso
EVT-ML-1746,2026-06-13T16:07:00Z,dns_query,dns,test,srv-auth-01,10.10.20.20,10.10.50.23,16,1,1,0,1,4,1,1,0,0,Baja,observado,normal
EVT-ML-1747,2026-06-13T09:50:00Z,ssh_authentication,ssh,soporte,srv-web-01,203.0.113.45,10.10.40.12,9,1,0,0,1,11,4,3,3,1,Alta,fallido,fallido
EVT-ML-1748,2026-06-13T13:42:00Z,process_creation,os,admin,srv-app-01,192.168.10.44,10.10.50.23,13,1,1,1,1,9,4,2,4,1,Media,fallido,fallido
EVT-ML-1749,2026-06-13T15:26:00Z,dns_query,dns,deploy,ws-analyst-07,10.10.20.15,10.10.40.12,15,1,1,1,0,2,1,1,0,0,Baja,permitido,normal
EVT-ML-1750,2026-06-13T05:29:00Z,ssh_authentication,ssh,analyst,srv-web-01,198.51.100.88,10.10.20.20,5,0,0,0,1,10,3,3,4,1,Media,bloqueado,fallido
EVT-ML-1751,2026-06-13T06:44:00Z,powershell_activity,powershell,analyst,srv-auth-01,10.10.20.15,10.10.20.20,6,0,1,0,1,30,2,7,4,1,Critica,bloqueado,sospechoso
EVT-ML-1752,2026-06-13T08:32:00Z,file_access,os,deploy,srv-app-01,192.168.10.44,10.10.30.21,8,1,1,1,1,2,2,1,1,1,Baja,permitido,normal
EVT-ML-1753,2026-06-13T13:37:00Z,network_connection,https,deploy,ws-analyst-07,192.168.10.44,10.10.20.20,13,1,1,1,0,6,1,1,1,0,Baja,permitido,normal
EVT-ML-1754,2026-06-13T02:50:00Z,dns_query,dns,ubuntu,srv-web-01,203.0.113.200,10.10.30.21,2,0,0,0,1,12,3,2,6,0,Media,fallido,fallido
EVT-ML-1755,2026-06-13T16:17:00Z,process_creation,os,ubuntu,srv-web-01,10.10.20.15,10.10.20.15,16,1,1,0,1,11,1,3,9,1,Media,bloqueado,fallido
EVT-ML-1756,2026-06-13T12:43:00Z,ssh_authentication,ssh,devops,srv-auth-01,10.10.20.15,10.10.20.20,12,1,1,1,1,11,1,3,4,1,Media,observado,fallido
EVT-ML-1757,2026-06-13T17:16:00Z,file_access,os,analyst,ws-analyst-07,10.10.20.20,10.10.20.20,17,1,1,0,0,1,1,2,0,1,Baja,permitido,normal
EVT-ML-1758,2026-06-13T13:00:00Z,network_connection,http,oracle,srv-app-01,10.10.50.23,10.10.40.12,13,1,1,1,1,4,2,2,1,0,Baja,permitido,normal
EVT-ML-1759,2026-06-13T03:24:00Z,dns_query,dns,oracle,ws-analyst-07,10.10.50.23,10.10.30.21,3,0,1,1,0,8,9,5,23,0,Alta,observado,sospechoso
EVT-ML-1760,2026-06-13T13:25:00Z,network_connection,http,soporte,srv-web-01,198.51.100.88,10.10.20.15,13,1,0,0,1,11,4,3,4,0,Baja,bloqueado,fallido
EVT-ML-1761,2026-06-13T07:29:00Z,process_creation,os,analyst,srv-app-01,10.10.50.23,10.10.50.23,7,0,1,0,1,4,4,1,6,1,Media,fallido,fallido
EVT-ML-1762,2026-06-13T17:36:00Z,network_connection,smb,ubuntu,srv-db-01,192.168.10.44,10.10.40.12,17,1,1,0,1,6,1,1,0,1,Baja,observado,normal
EVT-ML-1763,2026-06-13T06:35:00Z,ssh_authentication,ssh,ubuntu,srv-web-01,10.10.20.20,10.10.40.12,6,0,1,0,1,5,1,2,0,1,Baja,permitido,normal
EVT-ML-1764,2026-06-13T18:08:00Z,file_access,os,root,srv-db-01,10.10.30.21,10.10.20.20,18,1,1,1,1,4,1,1,0,1,Baja,observado,normal
EVT-ML-1765,2026-06-13T03:14:00Z,process_creation,os,ubuntu,srv-auth-01,10.10.30.21,10.10.50.23,3,0,1,0,1,6,3,1,2,1,Baja,fallido,fallido
EVT-ML-1766,2026-06-13T10:13:00Z,file_access,os,analyst,srv-auth-01,172.16.10.20,10.10.30.21,10,1,1,0,1,1,1,1,0,1,Baja,observado,normal
EVT-ML-1767,2026-06-13T09:37:00Z,network_connection,https,root,srv-auth-01,203.0.113.45,10.10.20.20,9,1,0,1,1,8,4,1,8,0,Alta,fallido,fallido
EVT-ML-1768,2026-06-13T12:57:00Z,network_connection,https,admin,srv-app-01,10.10.20.15,10.10.20.20,12,1,1,1,1,3,2,1,0,0,Media,permitido,normal
EVT-ML-1769,2026-06-13T07:29:00Z,dns_query,dns,backup,srv-db-01,192.0.2.14,10.10.40.12,7,0,0,1,1,10,4,1,1,0,Media,fallido,fallido
EVT-ML-1770,2026-06-13T09:40:00Z,ssh_authentication,ssh,ubuntu,ws-analyst-07,192.168.10.44,10.10.20.20,9,1,1,0,0,1,1,1,0,1,Baja,permitido,normal
EVT-ML-1771,2026-06-13T08:55:00Z,dns_query,dns,backup,srv-app-01,203.0.113.45,10.10.30.21,8,1,0,1,1,25,6,6,4,0,Alta,bloqueado,sospechoso
EVT-ML-1772,2026-06-13T23:01:00Z,dns_query,dns,deploy,srv-auth-01,198.51.100.88,10.10.20.20,23,0,0,1,1,23,2,5,22,0,Critica,bloqueado,sospechoso
EVT-ML-1773,2026-06-13T01:03:00Z,network_connection,ftp,deploy,srv-db-01,192.0.2.44,10.10.40.12,1,0,0,1,1,17,9,4,12,1,Critica,detectado,sospechoso
EVT-ML-1774,2026-06-13T14:32:00Z,dns_query,dns,devops,srv-auth-01,172.16.10.20,10.10.20.15,14,1,1,1,1,2,1,2,2,0,Baja,observado,normal
EVT-ML-1775,2026-06-13T14:45:00Z,ssh_authentication,ssh,devops,srv-auth-01,203.0.113.88,10.10.20.20,14,1,0,1,1,11,2,2,9,1,Media,fallido,fallido
EVT-ML-1776,2026-06-13T00:13:00Z,process_creation,os,oracle,srv-db-01,192.0.2.14,10.10.20.20,0,0,0,1,1,20,5,5,17,1,Critica,fallido,sospechoso
EVT-ML-1777,2026-06-13T22:22:00Z,process_creation,os,analyst,srv-web-01,10.10.50.23,10.10.50.23,22,0,1,0,1,9,2,1,1,1,Media,observado,fallido
EVT-ML-1778,2026-06-13T16:03:00Z,network_connection,ftp,root,srv-web-01,198.51.100.77,10.10.50.23,16,1,0,1,1,12,2,2,5,1,Media,bloqueado,fallido
EVT-ML-1779,2026-06-13T16:58:00Z,ssh_authentication,ssh,analyst,ws-analyst-07,10.10.50.23,10.10.30.21,16,1,1,0,0,13,2,1,6,1,Media,bloqueado,fallido
EVT-ML-1780,2026-06-13T10:53:00Z,dns_query,dns,backup,srv-app-01,192.168.10.44,10.10.40.12,10,1,1,1,1,3,2,2,0,0,Baja,fallido,normal
EVT-ML-1781,2026-06-13T20:33:00Z,network_connection,http,soporte,srv-auth-01,10.10.30.21,10.10.20.20,20,0,1,0,1,4,2,2,2,0,Baja,observado,normal
EVT-ML-1782,2026-06-13T09:46:00Z,process_creation,os,analyst,srv-web-01,10.10.20.20,10.10.20.20,9,1,1,0,1,1,1,1,1,1,Baja,observado,normal
EVT-ML-1783,2026-06-13T22:42:00Z,dns_query,dns,test,ws-analyst-07,192.168.10.44,10.10.40.12,22,0,1,0,0,12,4,1,9,0,Media,bloqueado,fallido
EVT-ML-1784,2026-06-13T18:36:00Z,dns_query,dns,ubuntu,srv-auth-01,192.0.2.44,8.8.8.8,18,1,0,0,1,12,4,2,5,0,Baja,fallido,fallido
EVT-ML-1785,2026-06-13T07:11:00Z,dns_query,dns,analyst,srv-web-01,10.10.30.21,10.10.30.21,7,0,1,0,1,6,1,1,2,0,Baja,permitido,normal
EVT-ML-1786,2026-06-13T08:04:00Z,ssh_authentication,ssh,ubuntu,srv-auth-01,10.10.50.23,10.10.40.12,8,1,1,0,1,12,2,3,2,1,Baja,bloqueado,fallido
EVT-ML-1787,2026-06-13T16:10:00Z,dns_query,dns,soporte,ws-analyst-07,172.16.10.20,10.10.50.23,16,1,1,0,0,4,2,2,0,0,Baja,observado,normal
EVT-ML-1788,2026-06-13T18:12:00Z,process_creation,os,soporte,srv-app-01,10.10.30.21,10.10.50.23,18,1,1,0,1,4,1,1,0,1,Baja,permitido,normal
EVT-ML-1789,2026-06-13T08:09:00Z,process_creation,os,ubuntu,srv-app-01,10.10.40.12,10.10.40.12,8,1,1,0,1,4,3,3,9,1,Media,fallido,fallido
EVT-ML-1790,2026-06-13T02:31:00Z,process_creation,os,admin,srv-web-01,192.0.2.44,8.8.8.8,2,0,0,1,1,5,1,3,3,1,Media,fallido,fallido
EVT-ML-1791,2026-06-13T08:45:00Z,ssh_authentication,ssh,analyst,ws-analyst-07,10.10.50.23,10.10.40.12,8,1,1,0,0,1,2,1,1,1,Baja,permitido,normal
EVT-ML-1792,2026-06-13T21:51:00Z,ssh_authentication,ssh,analyst,ws-analyst-07,10.10.40.12,10.10.20.20,21,0,1,0,0,12,4,1,5,1,Media,observado,fallido
EVT-ML-1793,2026-06-13T18:50:00Z,process_creation,os,deploy,srv-db-01,203.0.113.200,10.10.30.21,18,1,0,1,1,25,9,3,21,1,Alta,detectado,sospechoso
EVT-ML-1794,2026-06-13T15:46:00Z,network_connection,https,ubuntu,srv-web-01,192.168.10.44,8.8.8.8,15,1,1,0,1,4,2,2,0,0,Baja,permitido,normal
EVT-ML-1795,2026-06-13T11:10:00Z,network_connection,ftp,deploy,srv-auth-01,192.0.2.14,10.10.30.21,11,1,0,1,1,10,1,2,7,1,Media,bloqueado,fallido
EVT-ML-1796,2026-06-13T14:17:00Z,ssh_authentication,ssh,deploy,ws-analyst-07,203.0.113.45,8.8.8.8,14,1,0,1,0,3,1,2,0,1,Media,fallido,normal
EVT-ML-1797,2026-06-13T16:14:00Z,ssh_authentication,ssh,admin,srv-web-01,10.10.20.20,10.10.30.21,16,1,1,1,1,5,4,2,3,1,Baja,fallido,fallido
EVT-ML-1798,2026-06-13T05:45:00Z,network_connection,https,analyst,ws-analyst-07,203.0.113.45,10.10.20.15,5,0,0,0,0,6,2,1,0,0,Baja,observado,normal
EVT-ML-1799,2026-06-13T07:26:00Z,network_connection,https,devops,ws-analyst-07,203.0.113.45,10.10.20.15,7,0,0,1,0,13,1,3,5,0,Baja,fallido,fallido
EVT-ML-1800,2026-06-13T08:40:00Z,file_access,os,analyst,srv-auth-01,192.168.10.44,8.8.8.8,8,1,1,0,1,3,2,2,1,1,Baja,permitido,normal
EVT-ML-1801,2026-06-13T02:49:00Z,powershell_activity,powershell,deploy,srv-web-01,198.51.100.88,10.10.40.12,2,0,0,1,1,31,5,5,13,1,Media,observado,sospechoso
EVT-ML-1802,2026-06-13T15:19:00Z,ssh_authentication,ssh,analyst,ws-analyst-07,10.10.40.12,10.10.20.15,15,1,1,0,0,6,2,2,0,1,Baja,permitido,normal
EVT-ML-1803,2026-06-13T16:11:00Z,dns_query,dns,backup,ws-analyst-07,203.0.113.88,10.10.40.12,16,1,0,1,0,12,4,3,3,0,Media,fallido,fallido
EVT-ML-1804,2026-06-13T13:12:00Z,process_creation,os,ubuntu,srv-db-01,10.10.20.20,8.8.8.8,13,1,1,0,1,12,4,3,1,1,Baja,bloqueado,fallido
EVT-ML-1805,2026-06-13T16:29:00Z,network_connection,ftp,root,srv-auth-01,192.168.10.44,10.10.50.23,16,1,1,1,1,4,2,1,1,1,Alta,fallido,fallido
EVT-ML-1806,2026-06-13T10:09:00Z,dns_query,dns,soporte,srv-db-01,10.10.40.12,10.10.30.21,10,1,1,0,1,1,2,1,0,0,Baja,permitido,normal
EVT-ML-1807,2026-06-13T08:20:00Z,network_connection,ftp,postgres,srv-auth-01,10.10.20.15,10.10.40.12,8,1,1,1,1,6,1,2,2,1,Baja,observado,normal
EVT-ML-1808,2026-06-13T10:57:00Z,ssh_authentication,ssh,ubuntu,ws-analyst-07,172.16.10.20,8.8.8.8,10,1,1,0,0,3,2,2,0,1,Baja,observado,normal
EVT-ML-1809,2026-06-13T17:31:00Z,file_access,os,devops,srv-db-01,10.10.20.15,10.10.50.23,17,1,1,1,1,1,1,2,1,1,Baja,observado,normal
EVT-ML-1810,2026-06-13T14:07:00Z,dns_query,dns,test,ws-analyst-07,10.10.40.12,10.10.30.21,14,1,1,0,0,8,4,1,7,0,Media,fallido,fallido
EVT-ML-1811,2026-06-13T00:07:00Z,dns_query,dns,test,srv-db-01,203.0.113.200,10.10.20.15,0,0,0,0,1,29,7,7,16,0,Media,detectado,sospechoso
EVT-ML-1812,2026-06-13T00:03:00Z,ssh_authentication,ssh,oracle,srv-web-01,192.0.2.55,8.8.8.8,0,0,0,1,1,20,7,7,23,1,Alta,fallido,sospechoso
EVT-ML-1813,2026-06-13T07:02:00Z,powershell_activity,powershell,soporte,srv-auth-01,203.0.113.45,10.10.20.15,7,0,0,0,1,9,3,4,16,1,Critica,observado,sospechoso
EVT-ML-1814,2026-06-13T13:38:00Z,network_connection,smb,deploy,srv-auth-01,10.10.30.21,10.10.40.12,13,1,1,1,1,13,1,2,4,1,Media,fallido,fallido
EVT-ML-1815,2026-06-13T05:59:00Z,process_creation,os,admin,srv-app-01,198.51.100.130,8.8.8.8,5,0,0,1,1,9,8,4,15,1,Critica,bloqueado,sospechoso
EVT-ML-1816,2026-06-13T18:31:00Z,process_creation,os,analyst,srv-web-01,10.10.20.15,8.8.8.8,18,1,1,0,1,6,1,2,0,1,Baja,permitido,normal
EVT-ML-1817,2026-06-13T16:34:00Z,file_access,os,analyst,srv-db-01,192.168.10.44,10.10.40.12,16,1,1,0,1,5,2,2,0,1,Baja,fallido,normal
EVT-ML-1818,2026-06-13T10:36:00Z,network_connection,smb,soporte,srv-web-01,10.10.40.12,10.10.40.12,10,1,1,0,1,11,4,2,6,1,Baja,fallido,fallido
EVT-ML-1819,2026-06-13T01:38:00Z,ssh_authentication,ssh,soporte,srv-db-01,192.0.2.14,10.10.20.20,1,0,0,0,1,7,2,1,9,1,Baja,fallido,fallido
EVT-ML-1820,2026-06-13T11:27:00Z,ssh_authentication,ssh,admin,srv-web-01,192.168.10.44,10.10.20.20,11,1,1,1,1,2,2,2,0,1,Baja,observado,normal
EVT-ML-1821,2026-06-13T17:23:00Z,process_creation,os,oracle,ws-analyst-07,10.10.40.12,8.8.8.8,17,1,1,1,0,2,1,1,0,1,Baja,permitido,normal
EVT-ML-1822,2026-06-13T23:37:00Z,file_access,os,soporte,ws-analyst-07,192.0.2.55,8.8.8.8,23,0,0,0,0,6,1,1,0,1,Baja,observado,normal
EVT-ML-1823,2026-06-13T11:12:00Z,ssh_authentication,ssh,devops,srv-auth-01,192.168.10.44,10.10.30.21,11,1,1,1,1,2,1,1,0,1,Baja,permitido,normal
EVT-ML-1824,2026-06-13T01:45:00Z,ssh_authentication,ssh,analyst,srv-db-01,10.10.40.12,10.10.50.23,1,0,1,0,1,5,2,2,2,1,Baja,permitido,normal
EVT-ML-1825,2026-06-13T17:09:00Z,process_creation,os,soporte,srv-app-01,10.10.40.12,10.10.30.21,17,1,1,0,1,6,2,1,0,1,Baja,permitido,normal
EVT-ML-1826,2026-06-13T12:11:00Z,file_access,os,soporte,ws-analyst-07,172.16.10.20,10.10.30.21,12,1,1,0,0,5,1,2,0,1,Baja,observado,normal
EVT-ML-1827,2026-06-13T01:51:00Z,ssh_authentication,ssh,admin,srv-db-01,10.10.20.20,10.10.20.20,1,0,1,1,1,12,2,2,9,1,Media,bloqueado,fallido
EVT-ML-1828,2026-06-13T09:20:00Z,ssh_authentication,ssh,analyst,srv-auth-01,10.10.40.12,10.10.50.23,9,1,1,0,1,3,2,2,0,1,Baja,permitido,normal
EVT-ML-1829,2026-06-13T06:04:00Z,dns_query,dns,root,srv-auth-01,10.10.40.12,10.10.20.20,6,0,1,1,1,22,3,4,14,0,Media,fallido,sospechoso
EVT-ML-1830,2026-06-13T02:24:00Z,network_connection,http,postgres,srv-web-01,203.0.113.88,10.10.30.21,2,0,0,1,1,33,3,6,10,0,Alta,detectado,sospechoso
EVT-ML-1831,2026-06-13T08:36:00Z,network_connection,ftp,analyst,ws-analyst-07,10.10.20.15,10.10.20.15,8,1,1,0,0,5,1,2,1,1,Baja,observado,normal
EVT-ML-1832,2026-06-13T18:04:00Z,dns_query,dns,soporte,srv-auth-01,198.51.100.77,10.10.30.21,18,1,0,0,1,4,3,1,4,0,Media,fallido,fallido
EVT-ML-1833,2026-06-13T11:44:00Z,ssh_authentication,ssh,soporte,ws-analyst-07,10.10.20.20,10.10.30.21,11,1,1,0,0,6,1,2,1,1,Baja,permitido,normal
EVT-ML-1834,2026-06-13T10:51:00Z,ssh_authentication,ssh,analyst,srv-app-01,192.0.2.14,10.10.40.12,10,1,0,0,1,1,2,2,0,1,Baja,permitido,normal
EVT-ML-1835,2026-06-13T18:29:00Z,file_access,os,soporte,srv-app-01,10.10.40.12,10.10.50.23,18,1,1,0,1,3,1,2,0,1,Baja,permitido,normal
EVT-ML-1836,2026-06-13T14:28:00Z,process_creation,os,root,srv-auth-01,10.10.20.20,10.10.20.20,14,1,1,1,1,27,3,7,10,1,Alta,fallido,sospechoso
EVT-ML-1837,2026-06-13T08:53:00Z,ssh_authentication,ssh,ubuntu,srv-db-01,10.10.20.20,10.10.20.20,8,1,1,0,1,9,4,2,4,1,Alta,fallido,fallido
EVT-ML-1838,2026-06-13T08:05:00Z,file_access,os,test,srv-auth-01,10.10.50.23,10.10.50.23,8,1,1,0,1,4,2,2,0,1,Baja,permitido,normal
EVT-ML-1839,2026-06-13T10:25:00Z,process_creation,os,admin,srv-auth-01,10.10.30.21,10.10.50.23,10,1,1,1,1,4,2,2,0,1,Baja,observado,normal
EVT-ML-1840,2026-06-13T12:00:00Z,network_connection,http,test,ws-analyst-07,10.10.40.12,10.10.40.12,12,1,1,0,0,2,2,2,0,0,Baja,permitido,normal
EVT-ML-1841,2026-06-13T18:06:00Z,network_connection,smb,analyst,srv-web-01,192.168.10.44,10.10.40.12,18,1,1,0,1,1,1,2,0,1,Baja,permitido,normal
EVT-ML-1842,2026-06-13T12:14:00Z,network_connection,ftp,soporte,ws-analyst-07,172.16.10.20,10.10.50.23,12,1,1,0,0,3,2,2,0,1,Baja,permitido,normal
EVT-ML-1843,2026-06-13T18:19:00Z,network_connection,https,ubuntu,srv-auth-01,192.168.10.44,10.10.50.23,18,1,1,0,1,5,1,2,0,0,Media,permitido,normal
EVT-ML-1844,2026-06-13T08:13:00Z,network_connection,smb,ubuntu,srv-app-01,198.51.100.88,10.10.40.12,8,1,0,0,1,6,1,2,0,1,Baja,permitido,normal
EVT-ML-1845,2026-06-13T05:15:00Z,network_connection,ftp,deploy,srv-db-01,203.0.113.200,10.10.40.12,5,0,0,1,1,29,8,6,17,1,Critica,detectado,sospechoso
EVT-ML-1846,2026-06-13T18:58:00Z,dns_query,dns,analyst,ws-analyst-07,10.10.40.12,10.10.20.15,18,1,1,0,0,4,1,2,0,0,Baja,permitido,normal
EVT-ML-1847,2026-06-13T16:08:00Z,file_access,os,analyst,srv-web-01,10.10.40.12,8.8.8.8,16,1,1,0,1,5,1,2,1,1,Baja,permitido,normal
EVT-ML-1848,2026-06-13T23:20:00Z,process_creation,os,admin,srv-db-01,10.10.20.15,10.10.20.20,23,0,1,1,1,12,2,2,3,1,Media,bloqueado,fallido
EVT-ML-1849,2026-06-13T20:20:00Z,ssh_authentication,ssh,analyst,ws-analyst-07,192.168.10.44,8.8.8.8,20,0,1,0,0,1,2,1,0,1,Baja,fallido,normal
EVT-ML-1850,2026-06-13T08:27:00Z,network_connection,http,ubuntu,ws-analyst-07,10.10.20.15,10.10.50.23,8,1,1,0,0,4,1,2,1,0,Media,observado,normal
EVT-ML-1851,2026-06-13T00:47:00Z,ssh_authentication,ssh,test,srv-app-01,203.0.113.200,8.8.8.8,0,0,0,0,1,6,3,3,7,1,Media,fallido,fallido
EVT-ML-1852,2026-06-13T06:16:00Z,process_creation,os,root,srv-auth-01,192.0.2.55,10.10.20.15,6,0,0,1,1,10,4,3,4,1,Media,fallido,fallido
EVT-ML-1853,2026-06-13T02:49:00Z,powershell_activity,powershell,analyst,srv-web-01,192.0.2.55,10.10.20.20,2,0,0,0,1,12,2,5,9,1,Critica,bloqueado,sospechoso
EVT-ML-1854,2026-06-13T15:45:00Z,network_connection,ftp,admin,srv-db-01,10.10.20.15,10.10.20.20,15,1,1,1,1,14,8,4,6,1,Critica,detectado,sospechoso
EVT-ML-1855,2026-06-13T14:54:00Z,ssh_authentication,ssh,soporte,ws-analyst-07,10.10.30.21,10.10.20.15,14,1,1,0,0,2,1,1,1,1,Baja,observado,normal
EVT-ML-1856,2026-06-13T04:51:00Z,network_connection,ftp,root,ws-analyst-07,10.10.40.12,10.10.20.15,4,0,1,1,0,5,4,3,4,1,Media,fallido,fallido
EVT-ML-1857,2026-06-13T03:58:00Z,file_access,os,deploy,srv-web-01,198.51.100.88,10.10.30.21,3,0,0,1,1,17,6,3,23,1,Alta,bloqueado,sospechoso
EVT-ML-1858,2026-06-13T07:14:00Z,ssh_authentication,ssh,deploy,ws-analyst-07,10.10.30.21,10.10.20.15,7,0,1,1,0,5,1,2,0,1,Baja,observado,normal
EVT-ML-1859,2026-06-13T15:49:00Z,file_access,os,ubuntu,ws-analyst-07,10.10.40.12,10.10.50.23,15,1,1,0,0,1,1,2,0,1,Baja,permitido,normal
EVT-ML-1860,2026-06-13T04:25:00Z,process_creation,os,soporte,srv-web-01,10.10.20.15,10.10.20.20,4,0,1,0,1,5,2,2,9,1,Media,fallido,fallido
EVT-ML-1861,2026-06-13T14:29:00Z,ssh_authentication,ssh,soporte,ws-analyst-07,172.16.10.20,10.10.40.12,14,1,1,0,0,5,1,2,2,1,Baja,permitido,normal
EVT-ML-1862,2026-06-13T15:04:00Z,ssh_authentication,ssh,soporte,srv-app-01,10.10.20.20,10.10.40.12,15,1,1,0,1,4,1,1,0,1,Baja,fallido,normal
EVT-ML-1863,2026-06-13T18:46:00Z,process_creation,os,oracle,srv-web-01,10.10.20.20,10.10.20.20,18,1,1,1,1,1,1,1,0,1,Media,permitido,normal
EVT-ML-1864,2026-06-13T04:35:00Z,dns_query,dns,devops,srv-web-01,10.10.40.12,10.10.20.20,4,0,1,1,1,34,4,2,4,0,Critica,bloqueado,sospechoso
EVT-ML-1865,2026-06-13T16:48:00Z,dns_query,dns,devops,srv-app-01,192.0.2.55,10.10.30.21,16,1,0,1,1,2,1,1,0,0,Baja,observado,normal
EVT-ML-1866,2026-06-13T21:27:00Z,file_access,os,admin,srv-auth-01,203.0.113.200,10.10.40.12,21,0,0,1,1,27,8,3,23,1,Alta,detectado,sospechoso
EVT-ML-1867,2026-06-13T00:56:00Z,dns_query,dns,devops,srv-auth-01,10.10.50.23,10.10.20.15,0,0,1,1,1,12,3,3,9,0,Media,fallido,fallido
EVT-ML-1868,2026-06-13T12:08:00Z,dns_query,dns,ubuntu,srv-web-01,10.10.30.21,10.10.20.15,12,1,1,0,1,2,1,1,0,0,Baja,permitido,normal
EVT-ML-1869,2026-06-13T09:27:00Z,file_access,os,test,srv-auth-01,10.10.20.20,10.10.50.23,9,1,1,0,1,1,1,2,0,1,Baja,permitido,normal
EVT-ML-1870,2026-06-13T17:15:00Z,process_creation,os,deploy,srv-auth-01,10.10.20.15,10.10.30.21,17,1,1,1,1,19,6,4,5,1,Critica,detectado,sospechoso
EVT-ML-1871,2026-06-13T10:21:00Z,file_access,os,admin,ws-analyst-07,10.10.20.15,10.10.30.21,10,1,1,1,0,6,1,2,0,1,Baja,fallido,normal
EVT-ML-1872,2026-06-13T01:20:00Z,data_exfiltration,ftp,devops,srv-db-01,192.0.2.14,10.10.50.23,1,0,0,1,1,26,8,2,9,1,Alta,observado,sospechoso
EVT-ML-1873,2026-06-13T03:59:00Z,dns_query,dns,ubuntu,srv-app-01,10.10.50.23,10.10.50.23,3,0,1,0,1,6,4,3,8,0,Media,fallido,fallido
EVT-ML-1874,2026-06-13T05:11:00Z,dns_query,dns,postgres,srv-app-01,198.51.100.77,10.10.50.23,5,0,0,1,1,19,2,2,5,0,Media,detectado,sospechoso
EVT-ML-1875,2026-06-13T09:45:00Z,file_access,os,analyst,srv-app-01,10.10.50.23,10.10.20.20,9,1,1,0,1,4,1,1,0,1,Baja,permitido,normal
EVT-ML-1876,2026-06-13T17:57:00Z,dns_query,dns,soporte,ws-analyst-07,10.10.20.15,8.8.8.8,17,1,1,0,0,5,2,1,1,0,Baja,observado,normal
EVT-ML-1877,2026-06-13T03:21:00Z,powershell_activity,powershell,root,ws-analyst-07,198.51.100.88,8.8.8.8,3,0,0,1,0,31,7,6,8,1,Media,observado,sospechoso
